req,res
오랜만 다들 식사는 하심?,오랜만이네~/응응 먹었지요/뭐 드심 다들
왜 이제야 먹어 너는,허르 늦게 먹네/뭐 먹을 겨
ㅋㅋ 야야 식사 시간은 잘 지켜야 건강한 겨,ㅋㅋ 뭐야/남친이랑 안 먹었냥 먹지
식사 시간이 미뤄지면 잠을 늦게 자면 돼,그러게 몸 안 좋아지지 늦게 자고 늦게 먹으면
심지어 어제 나는 야식으로 라면 끓여 먹고 잠,ㅜㅠ 나도 요즘 맨날 늦게 먹음
나는 콜라 싫어해 ㅋㅋ 따가워,엥 콜라 싫어한다고 처음 알았네
요즘 세계적으로 전력난으로 고생 중이라는 뉴스 봤어?,중국에서 공장 가동을 못하게 되면서 올해 우리나라의 가을 하늘이 정말 맑다는 얘기를 사람들이 많이 하더라고.
"나도 그런 소리를 들었는데, 비단 중국만의 문제가 아니더라.",그래? 다른 나라에서도 무슨 일이 있었어?
천연가스 가격이 많이 올라서 미국이랑 유럽에서도 문제가 생기고 있대.,미국이랑 유럽은 환경오염 때문에 석탄을 안 쓰고 천연가스를 주로 사용하는 거야?
응. 맞아. 그래서 가급적이면 석탄 사용을 안 했었는데 요즘은 어쩔 수 없이 사용하고 있대.,안타깝게도 또 지구에게는 피해를 끼치게 되겠구나./상황이 빨리 나아지면 좋겠네.
그러네. 빨리 효율 좋은 친환경 에너지가 개발 되서 지구도 사람들도 행복했으면 좋겠다.,맞아. 그런 날이 와서 전기세도 낮아지면 더욱 좋겠네.
해외에서 요즘 물류 대란으로 고생 중이래.,요즘 해외 대형 마트에서도 화물선 구하는데 부르는 게 값인 수준으로 비싸게 주고 있다고 들었어.
코로나 때문에 많은 사람들이 일자리를 잃어서 그렇다나 봐.,그럼 지금은 수요가 많으니까 다시 인력을 많이 뽑으면 되는 거 아니야?
그 때 실업자들이 대부분 국가 지원금을 받고 다른 업종으로 취업해서 현재는 그러기가 어렵대.,그렇구나. 그럼 현재 상황이 변화하긴 쉽지 않겠구나.
"그렇지. 지금 주유소에서도 몇 시간씩 기다려서 주유하고, 가게에 물건도 가져다 두기 어렵나 봐.","아이고, 이 상황이 언제까지 지속될 거 같대?"
"내년까지 계속될 것 같다는데, 생필품도 사기 어려운 처지라니 여간 문제가 아니네.",그러게. 코로나가 끝나더라도 일상 회복엔 시간이 좀 더 걸리겠네.
친구한테 조카가 생겼대.,"어휴, 벌써 그럴 나이가 되었나?/친구네 오빠 결혼한다는 소리 들은 게 엊그제 같은데 벌써 조카가 생겼네."
결혼한지 4년 정도 된 거 같은데 생길 때도 됐지!,벌써 그렇게 됐나? 조카가 생겨보니 기분이 어떻대?
생기기 전에는 좋은 고모가 될 수 있을지 엄청 걱정하더니 요즘 아주 푹 빠져 살아!,다들 조카를 엄청 예뻐하더라고. 그렇게나 예쁠까?
"친구도 남들이 왜 그러는지 이해를 잘 못했는데, 생겨보니 알겠다며 너스레를 떨더라고.",그렇구나. 나는 아직까지 내 조카가 생긴다는 상상 자체가 확 와 닿지 않네.
나도 평소에도 아기를 별로 안 좋아해서 아직 까지는 이해하기가 어렵더라고.,아직 우리에겐 먼 얘기지 뭐./일단 결혼을 해야 전제 조건이 형성되니까! 결혼한 다음 생각해도 될 문제야.
중국에서 청소년 게임 중독 방지 가이드라인 발표했잖아.,그래? 몰랐어. 엄청 강력하게 규제하니?
"응. 18세 이하는 하루에 90분,주말에는 3시간만 게임을 할 수 있대.","어머, 핸드폰 게임이랑 PC 둘 다 안 되는 거야?"
둘 다 안된데. 그리고 밤 10시부터 오전 8시까지도 게임을 못한대.,정말 어마어마하구나. 그럼 이제 청소년들은 게임 하기가 정말 힘들겠네.
그러니까 말이야. 게다가 현금 결제도 최대 400위안으로 막는다더라.,근데 이렇게 강력하게 규제하면 오히려 우리가 옛날에 부모님 주민번호로 가입한 것처럼 나쁜 방향으로 흘러가는 거 아니야?
글쎄. 모든 일의 결과에 긍정적인 방향만 있을 수는 없지.,하긴. 나쁜 마음을 먹으면 어떻게든 나쁜 방향으로 흘러가기 마련이니까.
아 너무 자취하고 싶어. 집이 너무 답답하다.,괜히 부모님이랑 같이 있으니까 눈치 보이고 행동에 제약이 많네. 나도 자취하고 싶다.
엄마가 담배 피는 거 싫어해서 아직도 담배 피는 거 얘기 안 했잖아.,뜨끔하네. 그런 것도 한 몫 하지./근데 그거 말고도 좀 불편해.
나는 자꾸 노크도 안하고 문 열고 들어와서 너무 내 생활이 없는 기분이 드는 게 제일 힘들어.,나는 택배 많이 시키잖아./그 때 마다 택배 그만 시키라고 하는 게 제일 싫어.
주변에 가게가 별로 없어서 인터넷으로 살 수 밖에 없는데 자꾸 뭐라고 하시니까 답답하지.,그래서 너무 신경 쓰여서 돈도 없으면서 매물 찾아봤잖아./그냥 심리적 만족감이라도 느끼려고.
웃기네. 그래서 돈 모아서 집 나갈 수는 있겠어?,"에휴, 못나가지. 그래도 우리 집 근처가 도심지가 아니어서 그런지 생각보다 저렴하더라고!"
퇴근하고 교육 들어야한다,무슨교육 듣는데 오늘은
업무 관련 리더십 교육,회사내에서 하는 교육이가?
영상강의로 3시간 정도인가 그렇대,그 회사 하는일이 많네
교육을 들으라니까 들어야지 어쩌겠노,그래 시키는대로 해야지/우리는 그런교육 밑에서 알아서 다듣는다 우린안듣고
다음주에도 교육이 있는것같던데 일정확인 해봐야겠네,머리에 쌓을 지식이 너무 많아서 힘들겠구만
언니 지금 남자친구랑 결혼할 거야?,아니 아직은 그럴 생각 없어. 왜?
그냥 나는 언니가 너무 아까워서 더 좋은 사람 만났으면 좋겠어,사실 지금 헤어질까 고민 중이야.
왜 무슨 일 있는 거야?,큰일이 있었던 건 아닌데 그동안 차곡차곡 쌓였던 게 있어서 자꾸 만나기가 싫어지더라고
"하긴, 나랑 저번에 같이 봤을 때도 너무 배려 없는 사람이었어.",항상 그런 건 아닌데 눈치가 조금 없어서 그래./내가 괜히 너한테 미안하다.
아니야 그냥 나는 언니가 더 좋은 사람 만났으면 하는 마음에서 한 말이야. 너무 담아두지 마.,알겠어. 걱정해 줘서 고마워.
요즘 우리동네에 편의 시설이 점점 생기고 있지 않니?,"응, 원래 허허벌판이었는데 요즘 조금씩 편의점도 들어오고 있더라고."
나는 편의점이 들어와서 정말 좋은 것 같아.,왜? 큰 슈퍼도 있었잖아.
"응. 그래도 편의점에서만 판매하는 상품도 있고, 24시간 운영하잖아.",맞아. 24시간 운영한다는 것이 큰 장점이지!
"그리고 우리 집에서 우체국도 먼데, 택배도 보낼 수 있어서 너무 좋아!",요즘 편의점에서는 택배도 되더라고./많이 발전하지 않았니?
"응, 그리고 반값택배라는 혜택도 있어서 너무 좋은 것 같아.",그런 것도 있어? 나도 다음에 써봐야겠다.
결혼은 꼭 해야 하는 걸까?,솔직히 요즘에는 비혼 주의인 사람들도 많아서 꼭 그렇게 결혼에 연연할 필요가 없는 거 같아.
그렇겠지?,응. 갑자기 왜 그래?
그냥. 결혼하기가 싫어서.,왜? 이유가 있어?
이유가 딱히 있는 것은 아니야,그러면 그냥 마음 편하게 가져.
응 그래야겠다. 그냥 누군가랑 사는게 불편할 것 같아서 그냥 고민해봤어.,살다보면 생각이 바뀔 수도 있을거야./그냥 흘러가는대로 생각해봐!
나 요즘 자취하고 싶어서 방 알아보고 있어,요즘 방 비싸지?
응. 게다가 보증금이 높으면 월세가 싼데 보증금이 낮으면 월세가 비싸더라고,지금 저축해놓은 돈이 많으면 보증금이 비싸더라도 월세가 싼 곳으로 들어가는 게 좋을 텐데
응 그러니까. 월세는 아무래도 다달이 돈이 빠져나가니까 부담이 돼,부동산에는 많이 다녀보고 있어?
응 많이 다니고 있는데 내 맘에 쏙 드는 매물이 없네,직접 집을 보러 다닐 때에는 수도나 관리비 등 자세하게 확인해 보는 것도 중요해!
응 안 그래도 물도 틀어보고 변기도 내려보고 전기세나 난방비는 어느 정도 나오는지 꼼꼼하게 확인 중이야.,꼼꼼히 따져보고 네가 꼭 원하는 집으로 계약했으면 좋겠다.
맨날 똑같은 데이트만해서 너무 지루해.,만나면 주로 뭐하고 놀아?
코로나 때문에 주로 집 앞에서 만나니까 밥 먹고 PC방 가는 게 대부분인 것 같아.,평소에 자주 만나는 편이야?
자주 보는 편은 아닌 것 같아. 1주일에 한번 정도 봐.,그렇구나. 그럼 평소랑 다른 걸 해보는 게 어때?
"음, 생각해봤는데 딱히 떠오르는 게 없더라고.","그럼 요즘 광장에서 플리마켓을 하던데, 그런 거 구경하는 건 어때?"
그런 것도 있었지! 다음에 한번 가봐야겠어.,그래. 재미있는 데이트 했으면 좋겠다.
우리 예전에 키우던 햄스터 기억해?,당연히 기억하지. 얼마나 오래 길렀는데.
맞아. 햄스터 치고 4년 넘게 살았으니 장수했다고 할 수 있지.,그런데 갑자기 햄스터는 왜?
"요즘 햄스터 키우는 영상 보는데, 옛날 생각도 나고 다시 키우고 싶더라.",우리 햄스터 엄청 뚱뚱했는데./진짜 주먹 크기였어.
그랬지. 3마리에서 시작했는데 나중엔 20마리 정도 됐었잖아.,새끼를 너무 낳아서 나중엔 집이 좁아져서 친구들도 주고 했었지.
요즘은 긴 털 햄스터도 있더라. 너무 귀여워!,나도 유튜브에서 영상으로 봤어. 진짜 귀엽더라!
당구 한 게임 하고 싶네 오랜만에,나는 당구 칠 줄 모르는데 잘 치나
당구가 진짜 재밌는 스포츠다,와 그런가? 나는 포켓볼은 좋아하는데
누구나 첨에는 못치지 뭐,그렇구나 다음에 한번 알려도 하는 방법
그러면 당구도 금방 배우겠네,나는 뭐든 빨리 배우니까 금방 일거야
그래 담에 당구치러 가자,오케이 뭐 할 스포츠가 되게 많네
우리 집 앞에 계속 공사 중이어서 너무 시끄러워.,그러니까 말이야. 새벽부터 너무 시끄럽더라.
자꾸 새벽에 그 소리에 깨니까 너무 불편해.,전에도 그래서 누가 신고 넣었는데도 처리가 잘 안돼서 변한 게 없었잖아.
"맞아. 그것도 꾹 참고 버텼는데, 계속해서 새로운 건물들이 들어오네.",아무래도 상가단지다 보니 어쩔 수 없지 뭐.
이 단지 다 들어올 때 까지는 조용히 살기는 그른 것 같네.,어쩔 수 없지 뭐. 한번에 같이 다 공사를 했으면 좋았겠지만 말이야.
그럼 대신 새로운 건물 들어올 때 좀 좋은 거 많이 들어왔으면 좋겠다.,그러게. 이왕 이렇게 시끄러운 거 좋은 가게 들어오면 좋겠다.
데이트 비용 때문에 너무 고민돼.,지금 돈 안 벌어서 남자친구가 다 내지 않아?
응. 그래서 고민이야. 부담스러워.,남자친구가 좋아서 쓴다는데 뭐가 부담스러워?
남자친구는 돈을 많이 아껴 쓰는 편이라 눈치가 많이 보이네.,"음, 직접적으로 눈치를 주는 거야?"
"아니, 돈 쓰는 건 아까워하지 않는데 평소에 가성비 노래를 부르니까 괜히 내가 눈치가 보여.",너무 신경 쓰지마. 돈 벌게 되면 언니가 많이 내면 되지.
빨리 일 시작 해야지.,그래. 얼른 좋은 일자리 찾으면 돼. 너무 신경 쓰지마.
"자꾸 우리 동네에 목걸이 한 강아지 한 마리 돌아다니는데, 본적 있어?","아니, 난 본적 없는데./우리 동네에 길에 돌아다니는 동물은 고양이만 많잖아."
근데 누가 유기했는지 잃어버렸는지 계속 쓰레기통 뒤지면서 돌아다니더라고.,그 개를 계속 기억해? 기억력도 좋네.
안 그랬으면 못 알아봤지.,돌아다닌 지 얼마나 됐어?/눈에 띄면 주인이 찾으려고 들면 쉽게 알아봤을 거 같은데.
목걸이는 했는데 딱히 정보는 없었는지 지금은 근처 편의점에서 임시 보호 중이더라고.,"에휴, 주인이 유기한 거 아니야?/우리 동네는 연세가 많은 분들이 많아서 그런 견종 찾아보기도 힘들잖아."
맨날 편의점 앞에서 사람들이 뭐 먹으면 좀 달라고 돌아다니던데 괜히 짠하더라고.,잘 키우지 못할 거면 다른 사람에게 분양하거나 애초에 키우질 말았어야지./버려지는 동물이 없는 날이 왔으면 좋겠다.
나도 단독 주택에 살고 싶다,갑자기? 무슨 계기가 있어?
그냥 나 요즘 기타 연습하는데 아래층이나 주변 주택들 눈치가 많이 보여서,문 닫고 하면 그래도 괜찮지 않을까?
안 그래도 문 닫고 하고 있는데도 아래층에는 기타의 진동이 전해질 것 같아서,내 방에도 잘 안 들리던데 그러면 아래층에도 잘 안 들리지 않을까?
그래? 그렇다면 정말 다행인데 기타 뿐만이 아니라 주차 공간도 넉넉했으면 좋갰어서,단독 주택은 아무래도 주차 공간이 확보되어 있어서 좋지
그런데 마당이나 집 관리가 힘들다고 하길래 장점만 있는 것은 아니라고 생각이 들어,모든 일에는 장단점이 아무래도 있지./그런데 그 생각은 나중에 집을 구할 때 하려무나.
남자친구 동생이 1년 전에 군대를 갔는데 1번 밖에 휴가를 못 나왔대.,어머나. 무슨 일로 1년에 1번 휴가를 나왔대?
"코로나 때문에 외출이랑 외박, 휴가가 잘 허락이 안 나와서 그렇대.",군대도 코로나 때문에 골머리를 앓는구나.
휴가를 다녀 오면 2주간 격리도 해야 하고 절차가 복잡하다네.,이런저런 관리가 많이 필요해서 잘 허락을 안 해주는구나. 안타깝네.
그러게 말이야. 너무 답답할 것 같아.,휴가는 그렇다 쳐도 외출도 잘 안 시켜준대?
그렇대. 그래서 맨날 핸드폰만 한다고 하더라고.,빨리 코로나가 끝나서 군대 생활에서 좀 더 누릴 수 있는 게 많아 지면 좋겠네.
언니 연애관은 어때?,나는 그냥 나에게 많이 간섭하지 않는 사람이 좋아.
나도 그런데 역시 유전자는 못속이나봐,그래서 그런지 잔소리하는 것도 싫어.
그리고 나는 연락도 적게 해줬으면 좋겠어,나도 그래. 연락도 하루에 짧게 하는게 좋고 내가 하는 일들에 조언은 감사하지만 참견은 안해줬으면 좋겠어.
맞아 조언이랑 참견은 많이 다르지,맞아. 같은 말을 하더라도 뉘앙스 차이에 따라 기분이 많이 상할 때도 있더라고.
꼭 언니랑 연애관이 잘 맞는 사람이랑 만났으면 좋겠다,응 너도 좋은 사람 만나서 행복했으면 좋겠어.
요즘 햄스터가 너무 귀여워서 사진들 모으고 있어,오 햄스터 귀엽지! 우리 어렸을 때 키웠었잖아!
맞아 오랫동안 키우진 못했지만 그때 너무 좋았었어,맞아 근데 그때는 우리가 너무 어려서 잘 못해준 거 같아.
왜 그렇게 생각해?,햄스터는 한 공간에 여러 마리를 두면 안 된대./그런데 우리는 여러 마리를 한 공간에 뒀잖아.
응 맞아... 근데 왜 한 공간에 두면 안 돼?,햄스터의 건강에도 좋지 않고 스트레스를 많이 받는다고 하더라고.
아 진짜? 다시 키워 볼 생각이었는데 공부를 조금 더 하고 분양받아야겠다.,응 동물을 키우기 전에는 조사가 필수인 것 같아./공부 많이 하고 분양받자!
우리 집 인테리어 바꾸자,나는 지금도 괜찮은데 왜?
내 방은 어렸을 때 인테리어 해서 너무 아기 방 같아서,그렇긴 하다. 인테리어를 한 지 오래 되긴 했지.
응 벽지 캐릭터들이 너무 나랑 안 어울리는 것 같기도 해서,안 어울리지는 않아. 그런데 깨끗한 디자인도 괜찮을 것 같아
응 나도 이번 기회에 무지 디자인으로 바꾸고 싶어,무슨 색으로 바꾸고 싶어?
나는 흰색 아니면 검은 색으로 바꾸고 싶어,검은색은 너무 어두워 보이니까 흰색으로 바꾸는게 좋겠다.
요즘 우리 동네에 버스가 너무 안 다녀.,"맞아, 배차 간격이 30분 정도로 평소보다 많이 뜨더라."
코로나 때문에 그렇다는데 이동하기가 너무 힘드네.,그래도 방법을 강구하고 좀 더 보완해줬으면 해.
그러니까. 자가용이 없으면 너무 불편하네.,그럼 건의 넣어 보는 건 어때?
버스 회사나 시청에 문의를 해봐야 하나?,내가 알기로는 시청에 건의를 하면 버스 회사랑 조율 하는 걸로 알고 있어.
아 고마워! 사람들이 건의를 많이 넣으면 좀 변화가 있긴 하겠지?,그렇지 않을까? 보탬이 될지 모르겠지만 나도 건의 넣어 볼게!
요즘 군대에 필요 인력에 비해 인원이 너무 적어서 큰일이래.,"그래서 그런지 내 친구네 동생도 원래 공익 근무해야 하는데, 현역으로 가게 되었더라고."
그러게. 몸이 안 좋은데 입대를 해야 한다니 군대 생활이 많이 힘들 것 같네.,예전에 비해서 기준이 많이 완화되어서 아파도 입대하는 친구들이 한둘이 아닌가 봐.
"아이고, 어쩌면 좋니. 군대에서 아픈 친구들도 안 아픈 친구들도 서로 고생이 많겠어.",서로를 이해하고 배려하는 데에도 많은 시간과 노력이 필요하겠지.
