req,res
어렸을 때부터 달고 살았던 거야?,응 맞아 환절기 때마다 불편했어
헐 그러면 완전 만성이 됐겠네?,어 아토피는 진짜 쪼꼼 있고 알레르기성 비염은  아직 있는 거 같아 덜하지만
요즘에도 가려워?,쪼꼼 가려워 군데 군데만
나도 어렸을 때 많이 긁어서 잘 알지 ㅋㅋ,아토피는 다들 있나 봐/근데 천식은 어땠어?
나 천식 때문에 소아과를 매일 드나들었어 ㅋㅋ,하 힘들었겠다 매일 가기도 힘들 텐데 ㅜㅜ
나는 끝나고 나면 엄마가 떡볶이 사줘서 좋았어 ㅋㅋ,아 그런  또 재미가 있었구나 ㅋㅋ 병원 갔다가 사탕 주듯이 하하
심할 때는 주사 맞았는데 그때는 싫었지 ㅜㅜ,맞아 주사가  난 싫더라
내가 오트밀 당근마켓으로 거래했다고 했잖아.,응 그랬지 뭐 문제가 있어?
근데 거래하는 사람이 내가 지하철로 갈 수 없는 곳에만 거래한다고 해서 힘들게 다녀왔었잖아 ㅜ,하 또 그런  문제가 있네 몇 분 거리였어?
걸어서 30분 거리였긴 한데 자전거 타고 갔었어!,아 자전거! 좋지 운동도 되고 ㅋㅋ
맞아 오랜만에 타니까 엉덩이가 아프더라 ㅋㅋ,맞아 엉덩이 조심해야 해/괜히 자전거 안장이 좋은 거 파는 게 아니라니까
자전거로 왕복 20분 걸렸어 ㅋㅋ,하 그래도 좋은 거 얻어서 다행이네 아침밥 굳굳
맞아 가서 계좌 이체로 깔끔한 거래를 했지 ㅋㅋ,깔끔한 거래 매너 온도 좋은 분이셨니?
응 나쁘지 않더라고 여자 분이셨어!,아 그랬구나 여자 분이 아무래도  좋지!
뭐 여자나 남자나 상관 없는데 다이어트 성공해서 판다고 해서 괜히 슬펐다 ㅠ,아 진짜 완전 그분한테  좋은 기운 받았네!
나는 재작년에 콘서트 다녀왔어.,어디로 다녀왔었는데  누구 봤어?
너 이진성이라고 가수 알아?,이진성이 누구야?/내 친구도  있는 거 같은데 ㅋㅋ
그러면 너 먼데이 키즈 그룹은 알아?,먼데이키즈 알지 남자 그룹 너무 좋잖아 ~
거기 멤버야 ㅋㅋ 이름만 들으면 모르겠지?,어 이름만  들으니 내 친구 이름 같다 ㅋㅋ
근데 노래 너무 좋아 ㅠㅠ,그치 맞아 학창 시절에 들었었지 !
나는 그중에 나비의 꿈을 제일 좋아했어 ㅠ,제목만 들어서는 모르겠네 ㅜㅜ
그거 유튜브로 찾아서 들어봐 ㅠㅠ,그래 그래야겠다 좋을 듯
맞아 매일 밤 자기 전에 자장가로 들었지 ㅠ,자장가 바꿔야겠네 ㅋㅋ 그래야 겠네
너 타짜 시리즈 다 봤어?,음 마지막이 이광수 나오는 건가?
응 맞아 원 아이드 잭!,어 맞아 런닝맨에서  광수 엉덩이 어쩌구 너무 웃겼는데
맞아 근데 사람들은 후속편 다 별로라고 하더라.,그렇게 막 흥행한 건 아니지 나도 기대만큼은 아니더라구 ㅜㅜ
그래? 난 시리즈 별로 다 재미있게 봐서 ㅠㅠ,아 그랬구나 난 그냥저냥이더라구 볼 게 없어서  봤어
물론 첫작이 대작이라 그렇지만 다음 편들도 충분히 재미있었어!,맞아 그래서  첫작 땜에 기대했나 봐
그런가 근대 사람들 너무 욕해서 안타까웠어 ㅠ,왜 너가 슬퍼 제작자가 슬퍼해야지 ㅋㅋ
그건 그래 ㅋㅋ 나도 모르게 감정이입 해버렸지 뭐야~,그니까 완전 감성이 충만하네 ㅋㅋ
응 이제 4편 나왔으면 좋겠다!,쓸 얘기가 있을까 모르겠네 ㅋㅋ
너 오늘 아침 먹었어?,난 오늘 아침으로 라면 먹었어!
야 넌 무슨 아침부터 라면이냐?,집에 쌀이 없어서 어쩔 수 없었어 ㅠ
너 혼자서 먹은 거야?,응 혼자서 매운 라면 먹었어!
무슨 매운 라면 먹었어?,너 틈새라면이라고 알고 있어?
무슨 아침부터 틈새라면을 먹냐 ㅋㅋ,야 틈새라면이 얼마나 맛있는데 하하
틈새라면 아는데 한 번도 안 먹어봄 ㅋㅋ,틈새라면에 떡이랑 계란 넣어 먹으면 존맛탱 ㅋㅋ
그거 불닭 라면보다 매워?,응 내 기준엔 더 매운 거 같아 ㅋㅋ
그게 국물이 있어서 더 매운가 봐.,응 너도 한번 먹어봐 ㅋㅋ 맛있어
너 오늘도 집에 혼자야?,응 오늘은 약속이 없어서 ㅋㅋ
너 오후에 나간다고 하지 않았어?,아 약속이 취소돼서 오늘은 방콕이야
그러면 집 청소 좀 해 ㅋㅋ,으 집청소 너무 힘들다 ㅠㅠ
너네 집에 몇 평이지?,음 아마 우리 집 20평 정도야 ㅋㅋ
그러면 혼자서 집 청소 쌉가능이지 ㅋㅋ,혼자서 해보면 엄청 힘들어 ㅋㅋ
그러면 그냥 바닥이라도 쓸어 ㅋㅋ,이왕 하는 거 대청소 해야겠다 ㅋㅋ
그래 너무 좋은 생각이야!,살도 뺄 겸 구석구석 청소해야지 ㅋㅋ
그래 버닝 다이어트라고 있잖아 ㅋㅋ,그래! 난 청소하러 갔다 올께 ㅋㅋ
너 언제 차 샀다고 했지?,나 차 산 지 6년 정도 됐어!
헐 니가 산 지 6년이나 됐다고?,응! 20살에 차를 샀더니 벌써 그러네
그때 차 가격이 얼마였어?,나 이천만 원 정도 들었어!
니가 20살에 그런 돈이 어디 있어!,20살에 대출이지 ㅠ 많이 힘들었다
지금은 남의 돈 다 갚은 거니?,응 3년 할부로 다 갚았어! 이제 없지
야 3년이면 다달이 얼마 내야 돼?,매달 50만원 정도 들었던 거 같아!
와 이자는 얼마 정도였어?,아마 이자가 10만 원 정도 들었었어!
50만 원 그중에서 10만 원이 이자인 거야?,응 그중에 10만 원이야 이제 다 갚았지 ㅎ
너 첫 취업 어디로 갔어?,나 첫 취업이 제빵소였어
너는 정보과인데 어떻게 제빵소를 들어감? ㅋㅋ,관심 있어서 학교에서 추천해줬었어
몇 월에 취직했는지 기억 나?,나 19살에 취직했었어 추천으로 ㅎ
나도 그쯤에 갔었잖아 기억나?,아 맞아 기억난다! 그때가 취업 시즌이라 ㅎ
너가 나보다 먼저 취직했던 거야?,응 먼저 갔던 거 같아 ㅎ 먼저 돌아오고
너 거기 몇 개월 다녔었는데?,나 일주일 갔다 왔어 ㅋㅋ
야 그거면 취업했다고 얘기하지 마 ㅋㅋ,나도 부끄러웠었어 ㅋㅋ/그래도 첫 취업이였지 ㅎ
그래서 내가 너 갔는지 몰랐구나 ㅋㅋ,간 것도 모를 때 돌아왔으니깐 하하
너는 언니만 두 명이라고 했나?,응 맞아 언니만 두 명 있어 ㅋㅋ
그러면 군대에 대한 얘기는 모르겠네?,남자친구가 얘기해서 대충은 알고 있어
아 그래? 남친은 어디 갔다 왔대?,음 남친은 특공대였다고 하더라구 ㅎ
헐 내 남친도 특공대였는데!,아 진짜? 어디 다녀 오셨대?
몰라 한 귀로 듣고 한 귀로 흘렸어.,오 나도 그렇게 흘려서 잘 기억이 안 나 ㅋㅋ
너도 혹시 술만 마시면 군대 얘기하니?,맞아 술만 마시면 나는 모르는 군대 얘기야
우리 남친들 술을 못 먹게 하자 ㅋㅋ,술은 먹고 싶어서 얘기 듣는 걸 택했어 ㅋㅋ
나는 반대의 상황이지 개웃기네 ㅋㅋ,우리 남자친구 입을 막는 걸로 하자 ㅋㅋ
너 중학교 선생님 기억나?,나 잘은 기억 안 나는데 한 분은 기억나
나도 그 반에 같이 있었어.,아 진짜? 오래돼서 기억이 안 났다!
1반이었잖아 이 바보야 그걸 기억 못 해?,나이가 들다 보니 기억력이 없어진다 ㅋㅋ
우리가 그때부터 친해졌는데 어떻게 그걸 까먹어 ㅜㅜ,미안ㅠ  중학교 같이 나온 건 기억이 난다 ㅠ
진짜 어이가 없다 근데 3학년 때도 같은 반이었나?,그랬었나...? 진짜로 기억이 안 나네 ㅋㅋ
야 우리 기억력 어떡하냐 ㅜㅜ,세월이 흐르긴 했나 보다 ㅋㅋ/지금만 잘 기억하면 되지 ㅎ
그래 우리 지금 이 순간을 소중히 하자!,그래 과거보단 미래가 더 중요한 거야 ㅋㅋ
너희 어머님 부산에 계시다고?,응 일하러 부산에 내려가셨어
코로나 때문에 걱정이 많겠어 너.,맞아 부산에 확진자가 많이 나와 ㅠ
부산은 지금 몇 단계야?,음 부산은 지금 4단계야 ㅠ
거기도 수도권 사 단계구나 ㅜㅜ,맞아 ㅠ 여기도 4단계야 지방인데
맞아 논산도 4단계라고 뉴스에서 봤어 ㅜㅜ,맞아 요즘 조심해서 다녀야 해 ㅠ
어머님은 백신 다 맞으셨어?,우리 엄마는 1차 맞고 조만간 2차 맞을 거래 ㅎ
그렇구나 너는 주사 맞았어?,나는 다음 주에 1차 접종 맞기로 했어
그렇구나 어머님은 주사 맞고 아픈 건 없으셨대?,엄마는 이틀 정도 아팠대 걱정이지 ㅠ
너 지금 남친이랑 몇 일 됐어?,아마 600일 정도 됐을 꺼야
헐 생각보다 오래 됐네?,그러게 몇 달 안된 거 같은데 벌써 그러네
그 남친이랑 있으면 시간 순삭이야?,맞아 주말도 더 빠르게 지나가 ㅋㅋ
그러면 너네는 천생연분이다 야 ㅋㅋ,음 같이 있으면 재밌어서 그런가 봐 ㅋㅋ
둘이 개그코드가 잘 맞나 봐?,응 대부분 잘 맞는 편인 거 같아
남친도 그래?,내 말에 잘 웃어주는 타입인 거 같아
완전 천생연분이네 둘이 행복해라!,ㅋㅋ 고맙다 너네도 오래오래 만나길 바래
그래 우리 좋은 덕담 나눠 가지니까 좋다 ^^,우리 서로 청접장은 주도록 하자 ㅋㅋ
너 그때 키우던 강아지들 아직도 있어?,댕댕이 나라로 돌아갔어 ㅠ 사고 나서
헐 두 마리 다? 어째서?,오는 차에 부딪혀서 그렇게 됐네 ㅠ
헐 언제 그렇게 된 거야?,아마 1년 정도 지난 거 같아 ㅠ
그러고 나서 키우는 강아지는 없고?,응 내 실수도 있어서 이제 함부로는 못 키우겠네 ㅠ
우리 집도 그래 우리 집 강아지도 댕댕이 나라로 갔거든.,그 예전에 봤던 진순이였나?
아 그 애는 가출했어 ㅜㅜ,다른 강아지는 본 적이 없네 ㅠ
맞아 나 성인 되고 데리고 왔거든.,너도 맘 아프겠다 ㅠ 성인 돼서 처음인데
맞아 우리 엄마가 제일 맘고생 했어 ㅜㅜ,다들 댕댕이 나라에서 행복할 꺼야 ㅎ
너 요즘에 운동 안 하니?,요즘에 운동으로 걷기를 하고 있어 ㅎ
그때 운동해서 살 많이 빠졌다고 했잖아.,그때 빠진 뒤로 좀 더디긴 하네
술을 그만 먹으면 되는 거 아닐까?,회사에 다시 가다 보니 매일 먹게 되네 ㅎ
나도 혼맥 하잖아 ㅜㅜ,맞아 일 끝나고 마시는 술이 진짜지 ㅋㅋ
그래서 오늘 걷기 운동하러 가는 거야?,오늘은 주말이니깐 쇼핑을 하러 갈 꺼야 ㅎ
아 쇼핑하면서 걸으니까 그것도 버닝이지 ㅋㅋ,그렇지 운동 대신하는 걷기 운동이야 ㅋㅋ
중간중간 수분 보충으로 제로 콜라 잊지 말고!,응! 항상 콜라는 몸에 지니고 다니지
와 콜라와 이미 한 몸이 된 거야?,그럼 난 콜라 없이는 소화도 안돼
우리 중딩 때 게임 참 많이 했지.,맞아 컴퓨터 시간에 하던 게임이 생각난다
우리 중딩 때 컴퓨터 시간이 있었어?,아 맞다 고등학교 때였나 봐 ㅋㅋ/기억력 안 좋네
우리 중학교는 그거 하다가 걸리면 초죽음 아니냐? ㅋㅋ,맞아 ㅋㅋ 컴퓨터 쓰는 시간이 거의 없던 거 같기도 하고
맞아 그때는 하면 큰일 나는 거였지 ㅋㅋ,맞아 생각해보면 그땐 휴대폰 게임도 못했던 거 같은데
나 그때 폴더폰 사용했었나?,ㅋㅋ 맞아 나도 그때 폴더폰이였어
"와 그때도 폴더폰으로 게임을 하다니,",그때는 게임할 때 인터넷 비용을 냈던 거 같아 ㅋㅋ
그때 그 비용이 엄청 났잖아 ㅋㅋ,맞아 나도 통신 요금 때문에 많이 혼났었어
너 얼마 정도 나왔었는데?,정확한 금액은 모르지만 엄마한테 파리채를 맞았지 ㅋㅋ
너는 버킷리스트 여행지가 어디야?,난 휴양을 좋아해서 보라카이를 가고 싶어
와 보라카이 물 엄청 깨끗하잖아!,맞아 물도 깨끗하고 분위기는 한국의 대천이래
대천은 서해안이라 더러운데? 강릉 아니야?,맞아 물은 깨끗하다고 그래서 따로 말했어 ㅋㅋ
개웃기네 근데 보라카이는 필리핀에 있는 섬인가?,잘 모르겠네 ㅋㅋ 막연하게 들어오기만 해서
그러면 비행기 타고 몇 시간 가는 줄 알아?,내 기억엔 4시간 정도로 기억하고 있어
어 그러면 필리핀 맞는 거 같은데?,그런가 봐! 보라카이는 도착해서 버스 타는 시간이 더 길대
근데 보라카이 가면 비키니 필수인 거 아니야?,그날을 위해서 지금 열심히 준비하고 있어 ㅋㅋ
곧 갈 수는 있는 거지? ㅋㅋ,죽기 전엔 가지 않을까 싶어 ㅋㅋ
요즘에 날씨 선선해지지 않았어?,맞아 새벽에는 추워서 눈이 떠지더라
맞아 근데 점심시간 돼서 나가면 아직 더워.,맞아 해가 머리 위에 떠있는 느낌이야
맞아 ㅋㅋ 그래도 가을 바람 냄새는 나더라 ㅋㅋ,맞아 계절 냄새 너무 좋아 ㅋㅋ 특히 가을
서울에서 논산에서 맡던 가을 냄새를 맡으니까 논산 가고 싶더라 ㅜㅜ,서울 생활 많이 힘들지 ㅠ
맞아 무엇보다 밥이 제일 문제야 ㅜ,논산이랑은 물가가 비교가 안되겠다 ㅠ
맞아 그래서 강제 다이어트 중이야 ㅜㅜ,그래도 먹는 건 잘 챙겨 먹어야 해 ㅠ
맞아 그래서 쫌 있다가 피자 먹을 거야.,우와 맛있겠다 ㅠ 나도 배고파지네 ㅋㅋ
이제 곧 추석이니까 논산으로 가야지!,오 논산 오면 꼭 연락해 ! ㅋㅋ
지금 논산이 사 단계라고?,응 논산도 집단감염이 나서 4단계야
헐 그때 델타가 아직도 남아 있어?,매일매일 집단감염이 나와서 언제 나아질진 모르겠다 ㅠ
집단 감염은 어디서 발병됐어?,음 논산 산업단지 내에서 발생됐대 ㅠ
헐 거기 내가 알바 다녔던 그 공장 아니야?,아니 거기 말구 그 옆에 있는 공장이야 ㅠ
내가 다녔던 곳이 걸렸어야 했는데 ㅋㅋ,ㅋㅋ 너 거기에 많은 악감정이 있나 보구나 ㅋㅋ
그거는 내가 좀 있다가 알려줄게 ㅋㅋ,그래그래 이따가 꼭 알려줘 ㅋㅋ
그나저나 부산도 4단계라서 이동하는데 힘들겠어 ㅜㅜ,맞아 집에만 있어야 해서 많이 답답하대 ㅠ
어머님도 집에 혼자 계시지?,응 부산에 혼자 내려간 거라서 그렇지 ㅠ
너 미국 복권은 어떻게 뽑는지 알아?,아니 ? 잘은 몰라 어떻게 하는데?
나도 잘 모르는데 거기는 땅덩이가 넓어서 그런가 당첨금이 장난 아니더라.,하긴 땅덩이가 넓으니 인구도 많겠다!
여기는 많아 봤자 100억 정도잖아!,맞아! 거기는 몇백억씩 나오는 거야?
응 거기는 기본 1000억 단위더라고!,우와 거기서 당첨되면 진짜 인생역전이겠다
근데 이번에 50대 여자가 430억 당첨이 됐는데 죽었대 ㅜㅜ,엥? 어쩌다가 그런 불상사가 일어난 거래?
그 소식을 알고 이웃 주민이 못살게 굴었대 ㅜㅜ,그럼 그 이웃 사람이 죽인 거야? 그 여자를?
아니 그래서 스트레스 받다가 우울증 생겨서 스스로 목숨을 끊었대 ㅜㅜ,너무 안타깝다 ㅠ 그 돈이면 행복했을 텐데 ㅠ
그러니까 그 사람이 죽기 전에 복권이 자기 삶을 망쳤다고.했대.,복권 당첨 전이 더 행복했을 수도 있겠다
너의 버섯 머리가 기억 나는구나.,그 머리가 갑자기 생각이 난다고?
그때 너랑 찰떡 헤어스타일이었어.,그 당시 사진이 아직도 앨범에 있어 ㅋㅋ
아 진짜 니 꺼만 보면 안 되냐?,그거는 내 판도라의 상자에 잘 담아둘 꺼야
나는 중학교 졸업 앨범 어디 있는지도 몰라 ㅋㅋ,ㅋㅋ 원하면 내가 찾아서 보여줄 수 있어
오우 그것만큼은 사양할게 친구야.,오랜만에 봤었는데 추억이 새록새록해
중학생 때 어떻게 3년 동안 귀밑 5센치를 유지했지?,다들 머리 자르려고 가위 한 개쯤은 있었잖아 ㅋㅋ
맞아 너 그냥 일반 가위 아니었어?,맞아 머리 검사 하러 오면 다들 본인 머리를 잘랐지
근데 지금 생각해보면 그 머리가 그 머리인데 조금이라도 길게 보이려고 했던 게 기억나네?,맞아 ㅋㅋ 나도 미용실에서 많이 울었어
너 요즘에 건강은 어때?,요즘 술 때문에 좋은 편은 아니야
너는 밀크씨슬 꼭 먹어라 ㅋㅋ,나름 건강 챙기는데 그래도 안 좋긴 하네 ㅋㅋ
나도 나이 먹으니까 먹는 영양제가 늘었어.,맞아 슬슬 집에 종합영양제가 늘어가네 ㅋㅋ
그래도 필수 영양제는 꼭 먹어야 해.,어릴 때는 그런 거 필요 없었는데 말이야 ㅋㅋ
맞아 감기도 금방 나았는데 지금은 무조건 병원행 ㅜㅜ,맞아 감기도 한번 붙으면 2주는 안 떨어지드라 ㅋㅋ
와 맞아 너 입병 난 적 있어?,웅 구내염 얘기하는 거 맞지?
응 나 조금이라도 피곤하면 그거 바로 생겨.,맞아 면역력이 많이 떨어져서 그래 ㅠ
